Id,Expected
5795,0
5796,2
5797,0
5798,2
5799,0
5800,2
5801,0
5802,0
5803,0
5804,2
5805,1
5806,0
5807,1
5808,2
5809,0
5810,1
5811,2
5812,0
5813,0
5814,0
5815,2
5816,0
5817,1
5818,0
5819,1
5820,0
5821,1
5822,2
5823,2
5824,0
5825,2
5826,2
5827,0
5828,2
5829,1
5830,1
5831,2
5832,0
5833,0
5834,1
5835,0
5836,2
5837,2
5838,2
5839,1
5840,0
5841,1
5842,1
5843,2
5844,2
5845,0
5846,1
5847,1
5848,1
5849,1
5850,2
5851,1
5852,2
5853,2
5854,0
5855,2
5856,2
5857,0
5858,0
5859,0
5860,2
5861,2
5862,0
5863,0
5864,0
5865,1
5866,1
5867,2
5868,0
5869,1
5870,2
5871,1
5872,0
5873,2
5874,2
5875,0
5876,2
5877,1
5878,0
5879,2
5880,1
5881,1
5882,1
5883,0
5884,2
5885,2
5886,2
5887,0
5888,0
5889,0
5890,1
5891,0
5892,1
5893,1
5894,1
5895,0
5896,0
5897,1
5898,1
5899,0
5900,0
5901,1
5902,0
5903,1
5904,0
5905,1
5906,2
5907,1
5908,0
5909,0
5910,2
5911,2
5912,2
5913,1
5914,2
5915,1
5916,1
5917,0
5918,2
5919,0
5920,0
5921,0
5922,0
5923,0
5924,2
5925,0
5926,1
5927,1
5928,0
5929,2
5930,1
5931,1
5932,2
5933,1
5934,2
5935,1
5936,0
5937,1
5938,1
5939,0
5940,2
5941,2
5942,0
5943,2
5944,0
5945,0
5946,1
5947,0
5948,0
5949,2
5950,2
5951,0
5952,1
5953,1
5954,1
5955,0
5956,0
5957,2
5958,2
5959,0
5960,2
5961,1
5962,1
5963,2
5964,0
5965,1
5966,0
5967,1
5968,1
5969,2
5970,0
5971,1
5972,2
5973,2
5974,1
5975,0
5976,1
5977,1
5978,0
5979,1
5980,0
5981,0
5982,1
5983,0
5984,2
5985,0
5986,2
5987,0
5988,1
5989,2
5990,0
5991,1
5992,1
5993,0
5994,2
5995,1
5996,1
5997,1
5998,1
5999,2
6000,2
6001,1
6002,2
6003,2
6004,0
6005,0
6006,1
6007,2
6008,0
6009,2
6010,0
6011,0
6012,1
6013,0
6014,2
6015,1
6016,1
6017,1
6018,1
6019,0
6020,0
6021,2
6022,2
6023,0
6024,0
6025,1
6026,2
6027,1
6028,1
6029,1
6030,2
6031,0
6032,2
6033,1
6034,2
6035,2
6036,2
6037,0
6038,1
6039,0
6040,0
6041,2
6042,2
6043,1
6044,1
6045,1
6046,1
6047,1
6048,0
6049,2
6050,1
6051,1
6052,2
6053,0
6054,1
6055,0
6056,2
6057,0
6058,2
6059,0
6060,0
6061,1
6062,1
6063,0
6064,2
6065,2
6066,0
6067,1
6068,1
6069,2
6070,2
6071,1
6072,1
6073,1
6074,1
6075,0
6076,1
6077,0
6078,1
6079,2
6080,2
6081,0
6082,2
6083,0
6084,2
6085,2
6086,1
6087,1
6088,2
6089,2
6090,1
6091,0
6092,1
6093,0
6094,1
6095,2
6096,2
6097,0
6098,1
6099,0
6100,2
6101,2
6102,1
6103,0
6104,0
6105,2
6106,2
6107,2
6108,1
6109,2
6110,1
6111,2
6112,1
6113,2
6114,1
6115,0
6116,0
6117,1
6118,0
6119,1
6120,0
6121,1
6122,0
6123,1
6124,1
6125,1
6126,0
6127,1
6128,1
6129,1
6130,2
6131,1
6132,0
6133,2
6134,0
6135,1
6136,0
6137,2
6138,0
6139,0
6140,0
6141,0
6142,1
6143,2
6144,1
6145,2
6146,2
6147,0
6148,0
6149,1
6150,0
6151,1
6152,1
6153,0
6154,0
6155,1
6156,1
6157,1
6158,1
6159,1
6160,1
6161,2
6162,2
6163,1
6164,2
6165,0
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,0
6173,1
6174,1
6175,0
6176,2
6177,0
6178,0
6179,1
6180,1
6181,2
6182,1
6183,2
6184,0
6185,2
6186,1
6187,2
6188,2
6189,0
6190,1
6191,0
6192,2
6193,0
6194,0
6195,1
6196,1
6197,1
6198,0
6199,1
6200,2
6201,0
6202,1
6203,0
6204,1
6205,2
6206,0
6207,2
6208,2
6209,0
6210,0
6211,1
6212,0
6213,2
6214,0
6215,2
6216,0
6217,1
6218,0
6219,2
6220,2
6221,1
6222,1
6223,2
6224,0
6225,2
6226,1
6227,1
6228,0
6229,1
6230,1
6231,0
6232,1
6233,2
6234,2
6235,0
6236,1
6237,2
6238,1
6239,2
6240,1
6241,2
6242,0
6243,1
6244,2
6245,1
6246,2
6247,1
6248,1
6249,0
6250,0
6251,1
6252,2
6253,0
6254,1
6255,2
6256,1
6257,0
6258,2
6259,0
6260,2
6261,0
6262,2
6263,0
6264,2
6265,1
6266,1
6267,2
6268,1
6269,1
6270,2
6271,0
6272,2
6273,2
6274,2
6275,0
6276,0
6277,2
6278,1
6279,2
6280,2
6281,1
6282,0
6283,0
6284,0
6285,1
6286,2
6287,0
6288,2
6289,2
6290,1
6291,0
6292,2
6293,0
6294,0
6295,1
6296,0
6297,1
6298,1
6299,0
6300,1
6301,1
6302,0
6303,0
6304,2
6305,1
6306,0
6307,1
6308,2
6309,1
6310,2
6311,0
6312,2
6313,1
6314,2
6315,0
6316,1
6317,2
6318,1
6319,1
6320,1
6321,0
6322,2
6323,2
6324,2
6325,2
6326,2
6327,1
6328,1
6329,1
6330,2
6331,2
6332,1
6333,0
6334,1
6335,0
6336,0
6337,1
6338,2
6339,2
6340,2
6341,2
6342,0
6343,0
6344,1
6345,1
6346,0
6347,2
6348,2
6349,1
6350,2
6351,2
6352,0
6353,0
6354,0
6355,1
6356,1
6357,1
6358,1
6359,1
6360,2
6361,0
6362,0
6363,1
6364,2
6365,2
6366,1
6367,2
6368,0
6369,2
6370,1
6371,0
6372,1
6373,0
6374,2
6375,1
6376,1
6377,1
6378,1
6379,1
6380,2
6381,1
6382,1
6383,0
6384,2
6385,1
6386,1
6387,0
6388,0
6389,0
6390,2
6391,1
6392,1
6393,2
6394,1
6395,0
6396,2
6397,1
6398,2
6399,2
6400,1
6401,1
6402,1
6403,1
6404,2
6405,1
6406,0
6407,1
6408,0
6409,2
6410,0
6411,1
6412,2
6413,0
6414,1
6415,2
6416,0
6417,1
6418,2
6419,0
6420,0
6421,2
6422,0
6423,2
6424,1
6425,1
6426,1
6427,0
6428,0
6429,1
6430,0
6431,1
6432,2
6433,2
6434,1
6435,1
6436,1
6437,0
6438,0
6439,1
6440,0
6441,2
6442,0
6443,0
6444,0
6445,1
6446,1
6447,2
6448,2
6449,0
6450,0
6451,0
6452,0
6453,2
6454,0
6455,2
6456,2
6457,0
6458,2
6459,2
6460,0
6461,2
6462,1
6463,2
6464,2
6465,0
6466,1
6467,0
6468,1
6469,0
6470,2
6471,0
6472,0
6473,2
6474,1
6475,1
6476,2
6477,2
6478,2
6479,0
6480,0
6481,0
6482,0
6483,1
6484,0
6485,1
6486,1
6487,2
6488,0
6489,0
6490,1
6491,1
6492,2
6493,0
6494,0
6495,0
6496,1
6497,0
6498,0
6499,0
6500,2
6501,0
6502,2
6503,0
6504,2
6505,1
6506,1
6507,2
6508,2
6509,2
6510,1
6511,1
6512,1
6513,2
6514,1
6515,2
6516,0
6517,2
6518,2
6519,1
6520,2
6521,1
6522,0
6523,1
6524,0
6525,2
6526,2
6527,1
6528,0
6529,2
6530,2
6531,2
6532,0
6533,1
6534,0
6535,1
6536,1
6537,2
6538,0
6539,2
6540,2
6541,2
6542,1
6543,2
6544,1
6545,1
6546,1
6547,2
6548,1
6549,0
6550,1
6551,2
6552,1
6553,0
6554,2
6555,2
6556,1
6557,2
6558,1
6559,0
6560,0
6561,0
6562,1
6563,2
6564,2
6565,2
6566,2
6567,1
6568,0
6569,0
6570,1
6571,1
6572,2
6573,2
6574,2
6575,2
6576,2
6577,0
6578,0
6579,2
6580,2
6581,1
6582,0
6583,0
6584,2
6585,0
6586,0
6587,1
6588,0
6589,2
6590,1
6591,1
6592,0
6593,2
6594,1
6595,0
6596,2
6597,1
6598,2
6599,1
6600,1
6601,1
6602,2
6603,0
6604,0
6605,0
6606,1
6607,2
6608,0
6609,0
6610,0
6611,2
6612,0
6613,2
6614,1
6615,1
6616,1
6617,0
6618,2
6619,0
6620,2
6621,2
6622,1
6623,2
6624,0
6625,2
6626,0
6627,2
6628,1
6629,1
6630,2
6631,0
6632,2
6633,0
6634,1
6635,2
6636,2
6637,2
6638,2
6639,0
6640,0
6641,1
6642,2
6643,1
6644,1
6645,1
6646,0
6647,2
6648,0
6649,0
6650,2
6651,0
6652,0
6653,2
6654,2
6655,2
6656,2
6657,1
6658,1
6659,2
6660,2
6661,1
6662,2
6663,2
6664,2
6665,0
6666,1
6667,1
6668,1
6669,2
6670,0
6671,2
6672,1
6673,1
6674,0
6675,0
6676,2
6677,2
6678,2
6679,0
6680,1
6681,2
6682,1
6683,1
6684,1
6685,1
6686,2
6687,1
6688,1
6689,0
6690,1
6691,0
6692,1
6693,2
6694,1
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,1
6702,2
6703,2
6704,2
6705,0
6706,0
6707,2
6708,2
6709,1
6710,1
6711,0
6712,2
6713,0
6714,1
6715,1
6716,2
6717,0
6718,0
6719,2
6720,2
6721,1
6722,0
6723,1
6724,1
6725,2
6726,2
6727,1
6728,0
6729,1
6730,0
6731,1
6732,0
6733,2
6734,0
6735,2
6736,2
6737,2
6738,0
6739,2
6740,2
6741,2
6742,2
6743,1
6744,0
6745,2
6746,2
6747,0
6748,2
6749,1
6750,2
6751,1
6752,0
6753,2
6754,2
6755,0
6756,1
6757,0
6758,2
6759,0
6760,2
6761,0
6762,2
6763,0
6764,0
6765,2
6766,1
6767,0
6768,0
6769,0
6770,0
6771,1
6772,0
6773,2
6774,2
6775,1
6776,0
6777,2
6778,0
6779,2
6780,0
6781,2
6782,0
6783,2
6784,0
6785,2
6786,0
6787,0
6788,0
6789,0
6790,2
6791,2
6792,2
6793,1
6794,0
6795,0
6796,0
6797,0
6798,2
6799,1
6800,0
6801,2
6802,0
6803,0
6804,2
6805,0
6806,0
6807,1
6808,0
6809,2
6810,0
6811,2
6812,2
6813,2
6814,2
6815,0
6816,0
6817,1
6818,0
6819,2
6820,2
6821,1
6822,0
6823,2
6824,1
6825,1
6826,0
6827,0
6828,1
6829,2
6830,1
6831,1
6832,2
6833,0
6834,1
6835,1
6836,0
6837,0
6838,0
6839,0
6840,0
6841,1
6842,1
6843,1
6844,2
6845,0
6846,0
6847,1
6848,1
6849,1
6850,1
6851,2
6852,2
6853,2
6854,2
6855,2
6856,1
6857,0
6858,0
6859,2
6860,2
6861,2
6862,1
6863,0
6864,1
6865,2
6866,1
6867,2
6868,1
6869,2
6870,0
6871,2
6872,1
6873,1
6874,1
6875,2
6876,0
6877,2
6878,0
6879,2
6880,2
6881,0
6882,0
6883,0
6884,2
6885,2
6886,0
6887,0
6888,0
6889,0
6890,2
6891,0
6892,2
6893,0
6894,0
6895,0
6896,2
6897,1
6898,1
6899,2
6900,1
6901,1
6902,1
6903,0
6904,2
6905,2
6906,1
6907,1
6908,0
6909,0
6910,2
6911,2
6912,0
6913,2
6914,0
6915,1
6916,2
6917,0
6918,2
6919,1
6920,0
6921,1
6922,0
6923,1
6924,0
6925,0
6926,0
6927,2
6928,2
6929,0
6930,0
6931,1
6932,2
6933,2
6934,0
6935,2
6936,2
6937,1
6938,2
6939,0
6940,1
6941,0
6942,0
6943,2
6944,2
6945,1
6946,2
6947,0
6948,1
6949,2
6950,0
6951,0
6952,2
6953,1
6954,1
6955,0
6956,2
6957,2
6958,0
6959,1
6960,1
6961,1
6962,2
6963,2
6964,0
6965,2
6966,0
6967,0
6968,2
6969,0
6970,1
6971,1
6972,2
6973,1
6974,0
6975,0
6976,1
6977,2
6978,1
6979,0
6980,1
6981,2
6982,1
6983,0
6984,0
6985,2
6986,1
6987,2
6988,0
6989,2
6990,0
6991,1
6992,0
6993,0
6994,1
6995,0
6996,1
6997,2
6998,2
6999,1
7000,0
7001,1
7002,0
7003,2
7004,1
7005,1
7006,1
7007,1
7008,2
7009,0
7010,1
7011,0
7012,2
7013,2
7014,2
7015,1
7016,1
7017,0
7018,0
7019,0
7020,0
7021,0
7022,1
7023,1
7024,1
7025,2
7026,2
7027,0
7028,0
7029,0
7030,1
7031,0
7032,2
7033,1
7034,2
7035,0
7036,0
7037,1
7038,1
7039,0
7040,2
7041,2
7042,2
7043,1
7044,1
7045,0
7046,2
7047,2
7048,1
7049,1
7050,1
7051,0
7052,2
7053,0
7054,0
7055,2
7056,0
7057,1
7058,2
7059,2
7060,0
7061,2
7062,1
7063,0
7064,0
7065,1
7066,0
7067,0
7068,2
7069,2
7070,2
7071,2
7072,2
7073,2
7074,2
7075,0
7076,1
7077,1
7078,2
7079,1
7080,2
7081,0
7082,1
7083,2
7084,0
7085,2
7086,2
7087,1
7088,0
7089,2
7090,1
7091,0
7092,0
7093,0
7094,2
7095,1
7096,2
7097,1
7098,1
7099,1
7100,1
7101,2
7102,2
7103,0
7104,2
7105,1
7106,1
7107,1
7108,2
7109,1
7110,2
7111,0
7112,1
7113,1
7114,1
7115,0
7116,2
7117,1
7118,0
7119,1
7120,1
7121,1
7122,2
7123,1
7124,1
7125,2
7126,0
7127,0
7128,2
7129,0
7130,0
7131,1
7132,1
7133,2
7134,0
7135,1
7136,1
7137,0
7138,2
7139,1
7140,1
7141,1
7142,0
7143,2
7144,0
7145,0
7146,0
7147,0
7148,2
7149,1
7150,1
7151,1
7152,0
7153,2
7154,0
7155,0
7156,1
7157,2
7158,2
7159,0
7160,0
7161,2
7162,1
7163,1
7164,1
7165,2
7166,0
7167,2
7168,0
7169,1
7170,0
7171,2
7172,1
7173,2
7174,2
7175,2
7176,0
7177,1
7178,0
7179,2
7180,0
7181,1
7182,0
7183,2
7184,1
7185,0
7186,0
7187,1
7188,1
7189,2
7190,0
7191,0
7192,2
7193,0
7194,1
7195,0
7196,1
7197,1
7198,2
7199,2
7200,2
7201,0
7202,1
7203,0
7204,1
7205,2
7206,2
7207,2
7208,1
7209,2
7210,0
7211,0
7212,0
7213,1
7214,1
7215,1
7216,2
7217,1
7218,1
7219,1
7220,1
7221,0
7222,1
7223,1
7224,0
7225,0
7226,1
7227,2
7228,2
7229,2
7230,0
7231,0
7232,1
7233,2
7234,2
7235,0
7236,0
7237,0
7238,2
7239,0
7240,2
7241,2
7242,0
7243,2
7244,0
7245,0
7246,1
7247,2
7248,2
7249,0
7250,1
7251,2
7252,0
7253,2
7254,0
7255,2
7256,0
7257,2
7258,1
7259,2
7260,1
7261,1
7262,2
7263,2
7264,2
7265,0
7266,0
7267,2
7268,1
7269,2
7270,1
7271,0
7272,0
7273,2
7274,1
7275,1
7276,0
7277,2
7278,2
7279,0
7280,1
7281,2
7282,2
7283,0
7284,2
7285,0
7286,2
7287,2
7288,0
7289,1
7290,2
7291,2
7292,1
7293,2
7294,0
7295,2
7296,2
7297,0
7298,2
7299,0
7300,2
7301,2
7302,1
7303,2
7304,0
7305,0
7306,1
7307,0
7308,2
7309,1
7310,2
7311,2
7312,1
7313,0
7314,2
7315,0
7316,2
7317,1
7318,1
7319,0
7320,0
7321,2
7322,1
7323,2
7324,1
7325,0
7326,1
7327,1
7328,0
7329,0
7330,2
7331,2
7332,0
7333,0
7334,0
7335,2
7336,2
7337,1
7338,2
7339,2
7340,0
7341,1
7342,2
7343,0
7344,1
7345,0
7346,1
7347,1
7348,1
7349,0
7350,2
7351,2
7352,0
7353,1
7354,0
7355,1
7356,2
7357,2
7358,0
7359,2
7360,0
7361,1
7362,0
7363,2
7364,0
7365,2
7366,0
7367,2
7368,0
7369,0
7370,1
7371,1
7372,2
7373,1
7374,2
7375,2
7376,0
7377,0
7378,1
7379,2
7380,0
7381,1
7382,2
7383,0
7384,0
7385,2
7386,2
7387,1
7388,0
7389,0
7390,0
7391,1
7392,0
7393,0
7394,0
7395,2
7396,2
7397,2
7398,2
7399,0
7400,2
7401,0
7402,1
7403,0
7404,2
7405,0
7406,2
7407,2
7408,1
7409,1
7410,0
7411,0
7412,2
7413,2
7414,0
7415,1
7416,1
7417,0
7418,2
7419,0
7420,2
7421,2
7422,0
7423,2
7424,1
7425,0
7426,2
7427,0
7428,0
7429,0
7430,2
7431,1
7432,0
7433,2
7434,2
7435,2
7436,0
7437,2
7438,2
7439,1
7440,2
7441,2
7442,0
7443,0
7444,0
7445,1
7446,2
7447,2
7448,0
7449,2
7450,1
7451,0
7452,0
7453,0
7454,0
7455,1
7456,0
7457,1
7458,0
7459,2
7460,1
7461,1
7462,2
7463,2
7464,2
7465,2
7466,1
7467,0
7468,1
7469,2
7470,2
7471,0
7472,1
7473,1
7474,1
7475,0
7476,2
7477,1
7478,1
7479,0
7480,1
7481,0
7482,2
7483,0
7484,1
7485,1
7486,1
7487,0
7488,2
7489,2
7490,2
7491,1
7492,2
7493,0
7494,0
7495,1
7496,1
7497,0
7498,2
7499,0
7500,2
7501,0
7502,0
7503,0
7504,1
7505,0
7506,2
7507,2
7508,2
7509,1
7510,2
7511,2
7512,1
7513,2
7514,0
7515,1
7516,2
7517,1
7518,1
7519,1
7520,2
7521,2
7522,2
7523,0
7524,2
7525,2
7526,0
7527,2
7528,0
7529,0
7530,0
7531,2
7532,0
7533,0
7534,2
7535,2
7536,1
7537,2
7538,1
7539,0
7540,1
7541,2
7542,2
7543,1
7544,2
7545,2
7546,0
7547,0
7548,0
7549,0
7550,2
7551,1
7552,1
7553,0
7554,2
7555,1
7556,2
7557,2
7558,1
7559,0
7560,1
7561,2
7562,1
7563,2
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,0
7571,1
7572,1
7573,1
7574,2
7575,0
7576,2
7577,1
7578,1
7579,2
7580,0
7581,1
7582,0
7583,1
7584,0
7585,2
7586,1
7587,2
7588,0
7589,1
7590,2
7591,1
7592,1
7593,0
7594,1
7595,1
7596,2
7597,2
7598,1
7599,2
7600,0
7601,0
7602,1
7603,1
7604,0
7605,1
7606,2
7607,1
7608,2
7609,2
7610,2
7611,0
7612,2
7613,1
7614,0
7615,0
7616,0
7617,2
7618,1
7619,1
7620,0
7621,0
7622,2
7623,1
7624,0
7625,2
7626,0
7627,1
7628,2
7629,1
7630,2
7631,0
7632,2
7633,2
7634,1
7635,2
7636,2
7637,0
7638,2
7639,2
7640,2
7641,2
7642,1
7643,1
7644,1
7645,1
7646,2
7647,1
7648,2
7649,1
7650,0
7651,1
7652,1
7653,2
7654,1
7655,0
7656,2
7657,0
7658,2
7659,0
7660,0
7661,2
7662,1
7663,2
7664,2
7665,2
7666,2
7667,0
7668,1
7669,1
7670,0
7671,2
7672,2
7673,2
7674,2
7675,0
7676,2
7677,2
7678,2
7679,0
7680,0
7681,2
7682,2
7683,1
7684,0
7685,1
7686,1
7687,1
7688,0
7689,1
7690,1
7691,2
7692,2
7693,2
7694,2
7695,2
7696,2
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,2
7706,0
7707,2
7708,2
7709,2
7710,0
7711,1
7712,1
7713,2
7714,2
7715,0
7716,0
7717,2
7718,0
7719,1
7720,0
7721,2
7722,1
7723,2
7724,2
7725,0
7726,2
7727,0
7728,2
7729,1
7730,0
7731,0
7732,2
7733,2
7734,0
7735,0
7736,1
7737,1
7738,0
7739,2
7740,2
7741,2
7742,0
7743,1
7744,0
7745,0
7746,1
7747,1
7748,0
7749,0
7750,2
7751,0
7752,0
7753,0
7754,1
7755,2
7756,2
7757,2
7758,2
7759,1
7760,2
7761,0
7762,1
7763,1
7764,2
7765,2
7766,1
7767,0
7768,1
7769,0
7770,1
7771,0
7772,2
7773,0
7774,1
7775,1
7776,0
7777,1
7778,1
7779,0
7780,1
7781,0
7782,1
7783,1
7784,0
7785,1
7786,1
7787,2
7788,0
7789,2
7790,1
7791,0
7792,2
7793,2
7794,1
7795,1
7796,1
7797,0
7798,1
7799,1
7800,2
7801,1
7802,2
7803,0
7804,1
7805,1
7806,0
7807,2
7808,2
7809,1
7810,1
7811,1
7812,2
7813,0
7814,1
7815,0
7816,2
7817,0
7818,0
7819,0
7820,1
7821,0
7822,2
7823,2
7824,2
7825,1
7826,2
7827,2
7828,1
7829,0
7830,0
7831,0
7832,2
7833,0
7834,0
7835,2
7836,2
7837,0
7838,1
7839,2
7840,1
7841,0
7842,0
7843,1
7844,0
7845,0
7846,2
7847,1
7848,2
7849,0
7850,1
7851,2
7852,1
7853,0
7854,2
7855,2
7856,1
7857,0
7858,0
7859,2
7860,1
7861,1
7862,0
7863,0
7864,0
7865,1
7866,2
7867,0
7868,1
7869,0
7870,1
7871,1
7872,1
7873,0
7874,0
7875,0
7876,2
7877,1
7878,2
7879,2
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,0
7887,1
7888,1
7889,2
7890,0
7891,2
7892,0
7893,2
7894,0
7895,0
7896,1
7897,2
7898,2
7899,0
7900,0
7901,0
7902,1
7903,0
7904,0
7905,1
7906,1
7907,0
7908,1
7909,2
7910,1
7911,2
7912,0
7913,2
7914,1
7915,2
7916,1
7917,1
7918,0
7919,0
7920,0
7921,0
7922,1
7923,2
7924,1
7925,0
7926,2
7927,2
7928,1
7929,0
7930,2
7931,1
7932,1
7933,1
7934,0
7935,2
7936,0
7937,0
7938,1
7939,1
7940,0
7941,1
7942,0
7943,1
7944,0
7945,1
7946,0
7947,0
7948,0
7949,2
7950,2
7951,1
7952,1
7953,1
7954,2
7955,1
7956,1
7957,0
7958,1
7959,0
7960,1
7961,1
7962,1
7963,2
7964,2
7965,2
7966,2
7967,2
7968,1
7969,2
7970,1
7971,1
7972,2
7973,2
7974,1
7975,2
7976,1
7977,2
7978,2
7979,1
7980,2
7981,1
7982,2
7983,2
7984,1
7985,0
7986,1
7987,1
7988,2
7989,2
7990,1
7991,1
7992,2
7993,2
7994,1
7995,2
7996,1
7997,2
7998,2
7999,2
8000,0
8001,2
8002,0
8003,1
8004,0
8005,1
8006,2
8007,1
8008,1
8009,2
8010,1
8011,1
8012,1
8013,1
8014,1
8015,2
8016,0
8017,0
8018,0
8019,0
8020,0
8021,1
8022,1
8023,2
8024,2
8025,2
8026,1
8027,2
8028,2
8029,1
8030,0
8031,0
8032,0
8033,2
8034,2
8035,0
8036,1
8037,1
8038,1
8039,1
8040,2
8041,1
8042,0
8043,0
8044,0
8045,1
8046,2
8047,1
8048,2
8049,0
8050,1
8051,0
8052,1
8053,2
8054,1
8055,1
8056,2
8057,0
8058,2
8059,1
8060,1
8061,1
8062,2
8063,1
8064,1
8065,1
8066,0
8067,0
8068,1
8069,2
8070,1
8071,2
8072,2
8073,2
8074,0
8075,1
8076,2
8077,1
8078,0
8079,1
8080,2
8081,1
8082,0
8083,1
8084,1
8085,2
8086,0
8087,1
8088,0
8089,1
8090,1
8091,1
8092,1
8093,0
8094,0
8095,1
8096,0
8097,1
8098,2
8099,0
8100,1
8101,1
8102,0
8103,1
8104,0
8105,0
8106,1
8107,0
8108,1
8109,1
8110,0
8111,1
8112,2
8113,0
8114,2
8115,1
8116,2
8117,1
8118,2
8119,2
8120,2
8121,2
8122,1
8123,2
8124,2
8125,0
8126,2
8127,2
8128,1
8129,0
8130,0
8131,2
8132,0
8133,0
8134,0
8135,1
8136,0
8137,2
8138,2
8139,0
8140,2
8141,2
8142,1
8143,1
8144,2
8145,2
8146,1
8147,0
8148,1
8149,0
8150,1
8151,2
8152,2
8153,1
8154,2
8155,2
8156,2
8157,2
8158,1
8159,2
8160,1
8161,2
8162,0
8163,2
8164,0
8165,0
8166,0
8167,2
8168,2
8169,1
8170,1
8171,1
8172,0
8173,1
8174,2
8175,1
8176,2
8177,0
8178,2
8179,0
8180,2
8181,2
8182,1
8183,2
8184,1
8185,0
8186,2
8187,1
8188,0
8189,2
8190,1
8191,1
8192,0
8193,2
8194,1
8195,2
8196,2
8197,2
8198,0
8199,0
8200,2
8201,0
8202,1
8203,1
8204,1
8205,2
8206,0
8207,0
8208,0
8209,2
8210,1
8211,1
8212,2
8213,0
8214,1
8215,0
8216,1
8217,2
8218,1
8219,1
8220,2
8221,2
8222,2
8223,1
8224,1
8225,2
8226,0
8227,2
8228,1
8229,2
8230,0
8231,2
8232,2
8233,2
8234,2
8235,2
8236,1
8237,0
8238,1
8239,2
8240,0
8241,0
8242,1
8243,1
8244,1
8245,0
8246,2
8247,2
8248,1
8249,2
8250,1
8251,1
8252,0
8253,0
8254,2
8255,0
8256,2
8257,0
8258,1
8259,2
8260,2
8261,0
8262,2
8263,0
8264,1
8265,2
8266,1
8267,2
8268,1
8269,1
8270,1
8271,0
8272,2
8273,1
8274,2
8275,0
8276,0
8277,0
8278,1
8279,2
8280,0
8281,1
8282,0
8283,2
8284,0
8285,2
8286,1
8287,2
8288,1
8289,1
8290,2
8291,1
8292,1
8293,1
8294,0
8295,1
8296,1
8297,0
8298,1
8299,1
8300,2
8301,2
8302,0
8303,0
8304,2
8305,0
8306,1
8307,0
8308,1
8309,1
8310,2
8311,0
8312,1
8313,1
8314,1
8315,2
8316,0
8317,0
8318,0
8319,2
8320,1
8321,0
8322,2
8323,0
8324,2
8325,2
8326,2
8327,1
8328,1
8329,0
8330,0
8331,1
8332,2
8333,2
8334,1
8335,0
8336,2
8337,0
8338,2
8339,0
8340,2
8341,0
8342,1
8343,0
8344,2
8345,2
8346,0
8347,1
8348,2
8349,1
8350,1
8351,1
8352,1
8353,2
8354,0
8355,0
8356,0
8357,0
8358,1
8359,1
8360,2
8361,2
8362,2
8363,2
8364,1
8365,1
8366,0
8367,1
8368,1
8369,2
8370,0
8371,0
8372,0
8373,0
8374,0
8375,2
8376,0
8377,0
8378,1
8379,0
8380,1
8381,1
8382,1
8383,0
8384,1
8385,1
8386,2
8387,2
8388,2
8389,1
8390,0
8391,1
8392,2
8393,0
8394,0
8395,1
8396,2
8397,0
8398,0
8399,0
8400,2
8401,2
8402,0
8403,1
8404,1
8405,0
8406,2
8407,2
8408,2
8409,2
8410,1
8411,1
8412,0
8413,2
8414,2
8415,0
8416,1
8417,1
8418,0
8419,0
8420,0
8421,0
8422,1
8423,2
8424,2
8425,2
8426,1
8427,0
8428,1
8429,1
8430,2
8431,2
8432,1
8433,0
8434,0
8435,2
8436,0
8437,0
8438,1
8439,2
8440,2
8441,0
8442,2
8443,2
8444,2
8445,2
8446,1
8447,2
8448,2
8449,0
8450,0
8451,2
8452,2
8453,1
8454,1
8455,0
8456,2
8457,2
8458,2
8459,2
8460,1
8461,2
8462,0
8463,2
8464,0
8465,2
8466,2
8467,1
8468,1
8469,2
8470,0
8471,1
8472,2
8473,2
8474,1
8475,2
8476,2
8477,1
8478,0
8479,1
8480,1
8481,1
8482,2
8483,1
8484,0
8485,0
8486,2
8487,0
8488,2
8489,2
8490,1
8491,0
8492,2
8493,2
8494,0
8495,0
8496,2
8497,0
8498,2
8499,2
8500,0
8501,0
8502,2
8503,2
8504,2
8505,1
8506,1
8507,1
8508,2
8509,0
8510,0
8511,0
8512,1
8513,1
8514,2
8515,1
8516,1
8517,0
8518,1
8519,2
8520,0
8521,0
8522,2
8523,0
8524,0
8525,2
8526,2
8527,2
8528,0
8529,1
8530,1
8531,0
8532,2
8533,0
8534,0
8535,2
8536,2
8537,1
8538,1
8539,0
8540,1
8541,2
8542,2
8543,2
8544,0
8545,0
8546,0
8547,2
8548,2
8549,2
8550,2
8551,0
8552,0
8553,0
8554,2
8555,2
8556,1
8557,2
8558,1
8559,1
8560,2
8561,1
8562,2
8563,2
8564,2
8565,0
8566,2
8567,0
8568,2
8569,2
8570,0
8571,2
8572,0
8573,2
8574,1
8575,1
8576,0
8577,1
8578,1
8579,2
8580,0
8581,2
8582,2
8583,1
8584,2
8585,2
8586,1
8587,1
8588,1
8589,1
8590,0
8591,2
8592,2
